sku,short_description,description,meta_description
IL-CONFIG-023,"<p>La Ideal Lux Cylinder Pt2 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø40cm × H175cm, struttura in metallo e vetro, con 2 luci, attacco E27, potenza 2 x 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 10,01 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. La configurazione disponibile è Bianco, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p>","<p>La Ideal Lux Cylinder Pt2 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Cylinder Pt2 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø40cm × H175cm, struttura in metallo e vetro, con 2 luci, attacco E27, potenza 2 x 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 10,01 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>La configurazione disponibile è Bianco, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p><p>Scegliere la Ideal Lux Cylinder Pt2 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Cylinder Pt2 per interni in Bianco: IP20 2 x 60W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-024,"<p>La Ideal Lux Daddy Pt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L118cm × H197cm × P40cm, struttura in metallo e tessuto, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 7,25 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco L 1180 × H 1970 × P 400 mm e Nero L 1180 × H 1970 × P 400 mm. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Daddy Pt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Daddy Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L118cm × H197cm × P40cm, struttura in metallo e tessuto, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 7,25 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco L 1180 × H 1970 × P 400 mm e Nero L 1180 × H 1970 × P 400 mm. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Daddy Pt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Daddy Pt1 per interni in Bianco e Nero: IP20 60W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-025,"<p>La Ideal Lux Dafne Pt1 è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni Ø22cm × H110cm, struttura in ps e resina, con 1 luce, attacco E27, potenza 23W, alimentazione 220-240 V AC, grado di protezione IP55, classe 2, lampadina inclusa, peso netto 2,5 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco D 220 × H 1100 mm e Nero D 220 × H 1100 mm. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Dafne Pt1 è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Dafne Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP55 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø22cm × H110cm, struttura in ps e resina, con 1 luce, attacco E27, potenza 23W, alimentazione 220-240 V AC, grado di protezione IP55, classe 2, lampadina inclusa, peso netto 2,5 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco D 220 × H 1100 mm e Nero D 220 × H 1100 mm. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Dafne Pt1 significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Dafne Pt1 per esterni in Bianco e Nero: IP55 23W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-026,"<p>La Ideal Lux Diesis Pt è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L28cm × H151cm × P45cm, struttura in metallo, con 1 luce, attacco LED, potenza 5W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, peso netto 3,5 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Nero L 280 × H 1510 × P 450 mm, Nickel L 280 × H 1510 × P 450 mm e Ottone L 280 × H 1510 × P 450 mm. In questo modo è possibile scegliere tra finiture Nero, Nickel e Ottone in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Diesis Pt è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Diesis Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L28cm × H151cm × P45cm, struttura in metallo, con 1 luce, attacco LED, potenza 5W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, peso netto 3,5 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Nero L 280 × H 1510 × P 450 mm, Nickel L 280 × H 1510 × P 450 mm e Ottone L 280 × H 1510 × P 450 mm. In questo modo è possibile scegliere tra finiture Nero, Nickel e Ottone in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Diesis Pt significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Diesis Pt per interni in Nero e Ottone: IP20 5W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-027,"<p>La Ideal Lux Dodo Pt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L20cm × H118cm × P20cm, struttura in alluminio e metallo, con 1 luce, attacco GX53, potenza 9W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, dimmerabile, peso netto 2,2 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco L 200 × H 1180 × P 200 mm, Nero L 200 × H 1180 × P 200 mm e Ottone L 200 × H 1180 × P 200 mm. In questo modo è possibile scegliere tra finiture Bianco, Nero e Ottone in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Dodo Pt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Dodo Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L20cm × H118cm × P20cm, struttura in alluminio e metallo, con 1 luce, attacco GX53, potenza 9W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, dimmerabile, peso netto 2,2 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco L 200 × H 1180 × P 200 mm, Nero L 200 × H 1180 × P 200 mm e Ottone L 200 × H 1180 × P 200 mm. In questo modo è possibile scegliere tra finiture Bianco, Nero e Ottone in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Dodo Pt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Dodo Pt1 per interni in Bianco, Nero e Ottone: IP20 9W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-028,"<p>La Ideal Lux Dorica Pt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø25cm × H190cm, struttura in alluminio e metallo, con 1 luce, attacco LED, potenza 50W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, dimmerabile, peso netto 5 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Acciaio D 250 × H 1900 mm, Arancione D 250 × H 1900 mm, Bianco D 250 × H 1900 mm, Blu D 250 × H 1900 mm, Bronzo D 250 × H 1900 mm, Grigio D 250 × H 1900 mm, Nero D 250 × H 1900 mm, Ottone D 250 × H 1900 mm e Rame D 250 × H 1900 mm. In questo modo è possibile scegliere tra finiture Acciaio, Arancione, Bianco, Blu, Bronzo, Grigio, Nero, Ottone e Rame in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Dorica Pt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Dorica Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø25cm × H190cm, struttura in alluminio e metallo, con 1 luce, attacco LED, potenza 50W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, dimmerabile, peso netto 5 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Acciaio D 250 × H 1900 mm, Arancione D 250 × H 1900 mm, Bianco D 250 × H 1900 mm, Blu D 250 × H 1900 mm, Bronzo D 250 × H 1900 mm, Grigio D 250 × H 1900 mm, Nero D 250 × H 1900 mm, Ottone D 250 × H 1900 mm e Rame D 250 × H 1900 mm. In questo modo è possibile scegliere tra finiture Acciaio, Arancione, Bianco, Blu, Bronzo, Grigio, Nero, Ottone e Rame in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Dorica Pt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Ideal Lux Dorica Pt1: lampada da terra per interni IP20, design moderno per soggiorno, studio e zona living. Scopri varianti e finiture."
IL-CONFIG-029,"<p>La Ideal Lux Dorica Pt3 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø30cm × H190cm, struttura in alluminio e metallo, con 3 luci, attacco LED, potenza 66W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, dimmerabile, peso netto 9,3 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco D 300 × H 1900 mm, Nero D 300 × H 1900 mm e Ottone D 300 × H 1900 mm. In questo modo è possibile scegliere tra finiture Bianco, Nero e Ottone in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Dorica Pt3 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Dorica Pt3 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø30cm × H190cm, struttura in alluminio e metallo, con 3 luci, attacco LED, potenza 66W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, dimmerabile, peso netto 9,3 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco D 300 × H 1900 mm, Nero D 300 × H 1900 mm e Ottone D 300 × H 1900 mm. In questo modo è possibile scegliere tra finiture Bianco, Nero e Ottone in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Dorica Pt3 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Ideal Lux Dorica Pt3: lampada da terra per interni IP20, design moderno per soggiorno, studio e zona living. Scopri varianti e finiture."
IL-CONFIG-030,"<p>La Ideal Lux Doris Pt1 è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni Ø30cm × H30cm - Ø48cm × H48.5cm - Ø58cm × H59cm - Ø78cm × H78cm, struttura in ps, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP44, classe 2, peso netto 1,21 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco D 300 × H 300 mm, Bianco D 480 × H 485 mm, Bianco D 580 × H 590 mm e Bianco D 780 × H 780 mm.</p>","<p>La Ideal Lux Doris Pt1 è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Doris Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP44 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø30cm × H30cm - Ø48cm × H48.5cm - Ø58cm × H59cm - Ø78cm × H78cm, struttura in ps, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP44, classe 2, peso netto 1,21 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco D 300 × H 300 mm, Bianco D 480 × H 485 mm, Bianco D 580 × H 590 mm e Bianco D 780 × H 780 mm.</p><p>Scegliere la Ideal Lux Doris Pt1 significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Doris Pt1 per esterni in Bianco: IP44 60W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-031,"<p>La Ideal Lux Dorsale Mpt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L50cm × H228cm × P234cm, struttura in metallo, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 12 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco L 500 × H 2280 × P 2340 mm, Cromo L 500 × H 2280 × P 2340 mm e Nero L 500 × H 2280 × P 2340 mm. In questo modo è possibile scegliere tra finiture Bianco, Cromo e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Dorsale Mpt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Dorsale Mpt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L50cm × H228cm × P234cm, struttura in metallo, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 12 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco L 500 × H 2280 × P 2340 mm, Cromo L 500 × H 2280 × P 2340 mm e Nero L 500 × H 2280 × P 2340 mm. In questo modo è possibile scegliere tra finiture Bianco, Cromo e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Dorsale Mpt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Ideal Lux Dorsale Mpt1: lampada da terra per interni IP20, design moderno per soggiorno, studio e zona living. Scopri varianti e finiture."
IL-CONFIG-032,"<p>La Ideal Lux Driftwood Pt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø55cm × H157.5cm, struttura in legno e tessuto, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 5,83 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. La configurazione disponibile è Legno, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p>","<p>La Ideal Lux Driftwood Pt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Driftwood Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø55cm × H157.5cm, struttura in legno e tessuto, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 5,83 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>La configurazione disponibile è Legno, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p><p>Scegliere la Ideal Lux Driftwood Pt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Driftwood Pt1 per interni: IP20 60W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-033,"<p>La Ideal Lux Driftwood Pt3 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L28cm × H156cm × P28cm, struttura in legno, con 3 luci, attacco E27, potenza 3 x 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 24 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. La configurazione disponibile è Legno, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p>","<p>La Ideal Lux Driftwood Pt3 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Driftwood Pt3 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L28cm × H156cm × P28cm, struttura in legno, con 3 luci, attacco E27, potenza 3 x 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 24 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>La configurazione disponibile è Legno, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p><p>Scegliere la Ideal Lux Driftwood Pt3 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Driftwood Pt3 per interni: IP20 3 x 60W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-034,"<p>La Ideal Lux Easy Pt è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L22cm × H128cm × P49cm, struttura in metallo, con 1 luce, attacco LED, potenza 5W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, peso netto 3 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco L 220 × H 1280 × P 490 mm, Nero L 220 × H 1280 × P 490 mm e Ottone L 220 × H 1280 × P 490 mm. In questo modo è possibile scegliere tra finiture Bianco, Nero e Ottone in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Easy Pt è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Easy Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L22cm × H128cm × P49cm, struttura in metallo, con 1 luce, attacco LED, potenza 5W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, peso netto 3 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco L 220 × H 1280 × P 490 mm, Nero L 220 × H 1280 × P 490 mm e Ottone L 220 × H 1280 × P 490 mm. In questo modo è possibile scegliere tra finiture Bianco, Nero e Ottone in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Easy Pt significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Easy Pt per interni in Bianco, Nero e Ottone: IP20 5W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-035,"<p>La Ideal Lux Edo Pt1 Round è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni Ø15.5cm × H80cm, struttura in alluminio, metallo e ps, con 1 luce, attacco GX53, potenza 15W, alimentazione 220-240 V AC, grado di protezione IP65, classe 1, peso netto 1,6 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite H 80 cm, Bianco H 80 cm e Coffee H 80 cm. In questo modo è possibile scegliere tra finiture Antracite, Bianco e Coffee in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Edo Pt1 Round è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Edo Pt1 Round unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP65 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø15.5cm × H80cm, struttura in alluminio, metallo e ps, con 1 luce, attacco GX53, potenza 15W, alimentazione 220-240 V AC, grado di protezione IP65, classe 1, peso netto 1,6 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite H 80 cm, Bianco H 80 cm e Coffee H 80 cm. In questo modo è possibile scegliere tra finiture Antracite, Bianco e Coffee in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Edo Pt1 Round significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Ideal Lux Edo Pt1 Round: lampada da terra per esterni IP65, design moderno per giardino, terrazzo e vialetti. Scopri varianti e finiture."
IL-CONFIG-036,"<p>La Ideal Lux Edo Pt1 Square è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L15cm × H79cm × P15cm, struttura in alluminio, metallo e ps, con 1 luce, attacco GX53, potenza 15W, alimentazione 220-240 V AC, grado di protezione IP65, classe 1, peso netto 2,67 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite H 79 cm, Bianco H 79 cm e Coffee H 79 cm. In questo modo è possibile scegliere tra finiture Antracite, Bianco e Coffee in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Edo Pt1 Square è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Edo Pt1 Square unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP65 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L15cm × H79cm × P15cm, struttura in alluminio, metallo e ps, con 1 luce, attacco GX53, potenza 15W, alimentazione 220-240 V AC, grado di protezione IP65, classe 1, peso netto 2,67 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite H 79 cm, Bianco H 79 cm e Coffee H 79 cm. In questo modo è possibile scegliere tra finiture Antracite, Bianco e Coffee in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Edo Pt1 Square significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Ideal Lux Edo Pt1 Square: lampada da terra per esterni IP65, design moderno per giardino, terrazzo e vialetti. Scopri varianti e finiture."
